index,house_type_id,is_renewal_needed,is_new_development,sq_mt_built,n_rooms,n_bathrooms,is_exterior,has_lift,has_parking,has_storage_room,has_terrace,has_balcony,has_pool,latitude,longitude,floor_1,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_9,floor_Bajo,floor_Entreplanta exterior,floor_Entreplanta interior,floor_Semi-sótano exterior,floor_Semi-sótano interior,floor_Sótano exterior,floor_Sótano interior,buy_price
4044,0,0,1,90.0,2,2.0,1,1,0,0,0,0,0,40.38943870000001,-3.6677411263176674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240000
4045,0,0,1,97.0,2,2.0,1,1,0,0,0,0,0,40.38943870000001,-3.6677411263176674,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,280000
4046,0,0,1,93.0,2,2.0,1,1,0,0,0,0,0,40.38943870000001,-3.6677411263176674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000
4047,0,0,1,62.0,1,1.0,1,1,0,0,0,0,0,40.38943870000001,-3.6677411263176674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193000
4048,0,0,1,70.0,1,1.0,1,1,0,0,0,0,0,40.38943870000001,-3.6677411263176674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210000
4049,0,0,1,92.0,2,2.0,1,1,0,0,1,0,0,40.38943870000001,-3.6677411263176674,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,235000
4050,0,0,1,91.0,2,2.0,1,1,0,0,0,0,0,40.38943870000001,-3.6677411263176674,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,225000
4051,0,0,0,74.0,3,2.0,1,0,0,0,1,0,0,40.380284,-3.6691818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82000
4052,0,0,0,134.0,4,2.0,1,0,0,0,1,0,0,40.380284,-3.6691818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000
4053,0,0,0,61.0,3,2.0,1,1,0,0,1,0,0,40.38943870000001,-3.6677411263176674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176000
4054,0,0,0,95.0,2,1.0,1,1,0,1,1,0,0,40.380284,-3.6691818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,116990
4055,0,0,0,74.0,2,1.0,1,0,1,0,1,0,0,40.398746100000004,-3.6581186076151115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169000
4056,0,0,0,105.0,3,2.0,1,1,1,1,1,0,0,40.3871008,-3.634472804869207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229000
4057,0,1,0,76.0,3,1.0,1,1,0,0,1,0,0,40.38943870000001,-3.6677411263176674,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114000
4058,0,0,0,60.0,3,1.0,1,0,0,0,0,0,0,40.3871008,-3.634472804869207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,128000
4059,0,0,0,80.0,3,1.0,1,1,0,0,1,0,0,40.3871008,-3.634472804869207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,229950
4060,0,0,0,105.0,3,2.0,1,1,0,1,0,0,0,40.3871008,-3.634472804869207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225000
4061,0,0,0,70.0,3,1.0,1,1,0,0,0,0,0,40.38943870000001,-3.6677411263176674,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99000
4062,0,0,0,79.0,2,1.0,1,1,0,0,1,0,0,40.3851802,-3.6584870993071865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134000
4063,0,0,0,60.0,2,1.0,1,1,0,1,0,0,0,40.398746100000004,-3.6581186076151115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000
4064,0,0,0,98.0,3,2.0,1,1,0,0,1,0,0,40.3914367,-3.6481261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,195000
4065,0,0,0,71.0,2,1.0,1,1,1,0,0,0,0,40.3914367,-3.6481261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210000
4066,0,0,0,30.0,2,1.0,0,0,0,0,0,0,0,40.398746100000004,-3.6581186076151115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000
4067,0,0,0,101.0,4,2.0,1,1,1,1,0,0,0,40.3851802,-3.6584870993071865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,240000
4068,0,0,0,70.0,3,1.0,1,0,0,0,1,0,0,40.38943870000001,-3.6677411263176674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148700
4069,0,0,0,162.0,3,2.0,1,0,0,0,1,0,0,40.380284,-3.6691818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,155000
4070,0,0,0,31.0,1,1.0,1,0,0,0,0,0,0,40.38943870000001,-3.6677411263176674,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53000
4071,0,0,0,60.0,3,1.0,1,0,0,0,1,0,0,40.3851802,-3.6584870993071865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,141000
4072,0,0,0,67.0,2,1.0,1,0,0,0,0,0,0,40.38943870000001,-3.6677411263176674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105000
4073,0,0,0,76.0,2,1.0,1,1,0,0,0,0,0,40.3871008,-3.634472804869207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140900
4074,0,1,0,65.0,3,1.0,1,0,0,0,0,0,0,40.398746100000004,-3.6581186076151115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000
4075,0,1,0,59.0,3,1.0,1,0,0,0,0,0,0,40.398746100000004,-3.6581186076151115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99000
4076,0,0,0,80.0,3,1.0,1,1,0,0,1,0,0,40.380284,-3.6691818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125000
4077,0,0,0,45.0,1,1.0,1,0,0,0,0,0,0,40.398746100000004,-3.6581186076151115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115000
4078,0,0,0,50.0,3,1.0,1,0,0,0,0,0,0,40.398746100000004,-3.6581186076151115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100000
4079,0,0,0,101.0,3,2.0,1,0,0,0,1,0,0,40.380284,-3.6691818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159000
4080,0,0,0,68.0,2,1.0,1,0,0,0,1,0,0,40.3871008,-3.634472804869207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000
4081,0,1,0,61.0,2,1.0,1,0,0,0,0,0,0,40.398746100000004,-3.6581186076151115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99000
4082,0,0,0,84.0,3,1.0,1,1,0,0,1,0,0,40.3871008,-3.634472804869207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202000
4083,0,0,0,67.0,3,1.0,1,0,0,0,0,0,0,40.398746100000004,-3.6581186076151115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,104100
